크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 9월 1일,권선동,BBQ-수원매산세류점,jy**님,2021년 9월 1일,"치즐링/1,쇼콜라볼/1,코카-콜라 500ml/1",맛있어요!... 엄청..역시 비비큐,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/f8a9eab8cdfa7aa97ae6f5e058e5f63d_tn.jpg
2021년 8월 31일,권선동,BBQ-수원매산세류점,ad**님,2021년 8월 31일,"핫황올 찐킹소스 순살/1,자메이카 통다리구이/1",친절하게 배달까지 완벽하고 맛은 더욱더 일품 입니다~ 사진도 올리고 싶었는데 순식간에 음식이 사라짐요 맛있게 잘 먹었습니다 ~^^감사합니다,5,5,5,님  저희 매산세류점 고객님의 맛있었다는 리뷰는 항상 기분이 좋습니다항상 찾아주셔서 진심으로 너무 감사드립니다여름엔 매콤한 찐킹소스가 스트레스를 다 날리는 듯 합니다 늘 좋으신 고객님들과 함께 해서 행복합니다앞으로도 맛좋은 치킨으로 보답드리겠습니다행복하고 즐거운 하루 되세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 29일,권선동,BBQ-수원매산세류점,du**님,2021년 8월 29일,"극한왕갈비치킨/1(추가메뉴(bbq크림치즈볼)),코카-콜라 1.25L/1",너무 정신없이 먹다가 다먹고 사진찍네요!!,5,5,5,님 매산세류점 평점 점 고객님의 리뷰는 언제나 기분이 좋습니다저희 치킨 맛있게 드셨다니 넘 행복합니다매산세류점 늘 맛있다는 칭찬에 기분업입니다더욱더 책임감을 가지고 초심을 잃지 않고 더욱더 노력 하겠습니다항상 좋은 고객님들과 나누고 소통하고 고객님들만 생각하면서 일하겠습니다언제나 치킨이 생각날때 찾아주세요맛있는 치킨으로 보답드리겠습니다오늘도 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/0cdd1a64c4ec195246c1bcf7bdf2bba5_tn.jpg
2021년 8월 29일,권선동,BBQ-수원매산세류점,ky**님,2021년 8월 29일,황금올리브닭다리/1,배달오자마자 너무 맛있어서 먹다보니 사진이 없어요ㅠㅠㅠㅠ진짜 너무너무 맛있어여 먹자마자  바삭소리나고 속은 부드럽고..겉바속촉입니다,5,5,5,님 저희 치킨의 인기메뉴 황금올리브닭다리 이용해주시고 최고의 별점과 소중한 리뷰로 응원을 해주셔서 너무너무 감사드립니다저희 매산세류점은 최대한 고객님들께 바삭한 치킨을 전달해드리기 위해 열심히노력하고 있습니다저희 매산세류점의 치킨을 드시고 조금이나 일상의 노고가 풀리셨으면 좋겠습니다앞으로도 초심을 잃지 않는 맛있는 치킨집이 되도록 최선의 노력을 다하겠습니다많은 이용 부탁드립니다항상 건강하시고 즐거운 날 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 28일,권선동,BBQ-수원매산세류점,dl**님,2021년 8월 28일,황금올리브치킨/1,맛도있고 배달도빠르네요,5,5,5,님 너무 맛있는 리뷰 감사감사드려요맛있게 드셔주셔서 너무 행복합니다너무 잘찍어주신 사진은 또 어쩌구요ㅎㅎ앞으로도 치킨이 생각날때 또 찾아주세요 정성스럽게 조리해서맛있는 치킨 보내드릴께요좋은 고객님들 덕분에 늘 힘을 얻고 있습니다즐겁고 행복한 날 되세요,https://rev-static.yogiyo.co.kr/62c0d32d4524f8fb5bba22f535684330_tn.jpg
2021년 8월 27일,권선동,BBQ-수원매산세류점,qu**님,2021년 8월 27일,황금올리브닭다리（반반）/1,맛있어요우~~ 치즈볼도 잘먹었습니다ㅎㅎ,5,5,5,님 저희 매산세류점 대표메뉴 닭다리 반반을 이용해주셔서 너무 너무 감사드립니다맛있는 리뷰와 최고의별점 넘 행복합니다앞으로도 좋은 재료로 정성스럽게 조리해서 맛있는 치킨 전송해드릴께요치킨이 생각날때 저희 매산세류점이 함께 하겠습니다늘 맛있게 치킨 드시는 고객님들의 모습을 상상하며 최선을 다해 노력하겠습니다언제나 행복한 일만 함께하시고요항상 건강유의하시고요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/6bf2babd8cd99a84beae098e596495fc_tn.jpg
2021년 8월 27일,권선동,BBQ-수원매산세류점,lb**님,2021년 8월 27일,"핫황올 엉치치킨 6조각/1,극한왕갈비치킨소스（120g）/1",먹을만했어요÷@@@@,5,5,5,저희 황금올리브 엉치치킨을 주문해주셔서 너무 감사드립니다후라이드는 역시 황올이죠ㅎㅎ소중한 시간내주셔서 맛있는 리뷰와 정성스러운 사진 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/f44769b7a60633637a864386a1c8a024_tn.jpg
2021년 8월 27일,권선동,BBQ-수원매산세류점,dn**님,2021년 8월 27일,"핫황올 엉치치킨 4조각/1(추가메뉴(포테이토치즈그라탕,게살크림고로케（1ea）)),코카-콜라 500ml/1",배달해주신 분은 빠르고 친절하셨지만.. 치킨은 기름이 너무 안빠져있고… 그것까진 이해가 가지만 한입 베어먹는순간 오래된 닭냄새가 났습니다…,1,3,5,님 치킨이 기름이 너무 기름이 빠져 있고 닭냄새가 나서 너무너무 송구 합니다메뉴얼을 준수하고 최선을 다할려고 하는데도 실수가 발생하여 너무 송구하게 생각하오며 다시한번 점검하여 최고 품질의 치킨만을 제공해 드리도록 최선을 다하겠습니다다시한번 송구하다는 말씀 올립니다매산세류점 점주 올림  꾸뻑,이미지는 없어요
2021년 8월 26일,권선동,BBQ-수원매산세류점,ps**님,2021년 8월 26일,후라이드콤보（통다리3＋통날개3＋엉치2）/1,맛나요보내주신 소떡 또한 맛있게 잘 먹었습니다,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다앞으로 더욱더 노력해서 님 실망켜 드리지 않토록 더욱 최선을 다하겠습니다혹시라도 다음번 이용 시 아쉬움이 있으시면 알려주시면 저희가 개선하는데 많은 도움이 되도록 하겠습니가앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트라고 적어주시면 서비스 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/e8866d782eb9223aecf0c7e916b663e5_tn.jpg
2021년 8월 25일,권선동,BBQ-수원매산세류점,kj**님,2021년 8월 25일,황금올리브치킨/1,배달 빠르고 맛있어요,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무 하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,https://rev-static.yogiyo.co.kr/6ec9103f34d051e60ea97d3f0b1c620d_tn.jpg
2021년 8월 24일,권선동,BBQ-수원매산세류점,me**님,2021년 8월 24일,황금올리브（반반）/1,여러분 이 아름다운거 보세요 리뷰 썼더니 서비스도 주셨어요,5,5,5,님 저희 매산세류점의 서비스는 에피타이져라고 생각하고 있습니다기분이 좋아야 치킨이 더 맛있잖아요ㅎㅎ기분이 나쁘면 랍스타도 냉동새우만도 못하게 느껴지는게 음식이니ㅎㅎ그래서 늘 더욱더 친절하게 저희가 할 수 있는 건 모든 다 하자라는 생각으로 고객님들을 응대하고 있습니다좋게 봐주셔서 넘 행복합니다앞으로도 맛있고 건강한 치킨 정성스레 조리하여 전송하겠습니다맛있는 치킨만 보내드릴께요행복한 날 되세요 또 뵙겠습니다매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/fb92351f3d935ae75ced42744fefc8b6_tn.jpg
2021년 8월 24일,권선동,BBQ-수원매산세류점,sj**님,2021년 8월 24일,"황금올리브（반반）/1(추가메뉴(케이준감자,BBQ닭껍데기)),코카-콜라 1.25L/1",양도 많고 맛있었습니다.,5,5,5,님 저희 매산세류점을 이용해주시고 멋진리뷰 올려주셔서 넘 감사드립니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만 전송해드리기위해 최선의 노력을 다하겠습니다고객님들의 사랑으로 더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 24일,권선동,BBQ-수원매산세류점,st**님,2021년 8월 24일,황금올리브（반반）/1,맛있어요~ 재주문할께요~^^,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 24일,권선동,BBQ-수원매산세류점,na**님,2021년 8월 24일,"황올한 깐풍치킨 반마리/1,BBQ소떡/1,BBQ닭껍데기/1",주문하고 한시간 조금 지나서 받았어요.치킨이  맛이 괜찮긴한데 많이 식어서 약간 아쉽네요~,4,5,3,님 치킨이 만족스럽지 못하게 전달되어서요너무 너무 죄송합니다너무 죄송하고 송구합니다그래도 너그러운 마음으로 별점 배려해주셔서 너무 감사드립니다더 잘할께요고객님앞으로도 더욱더 노력해서 별점 개를 받을 수 있도록 최선을 다하겠습니다오늘도 즐거운 날 되세요 항상 건강유의하시고요매산세류점 점주 올림  꾸뻑,https://rev-static.yogiyo.co.kr/8024db12fed4e9034cb8b4fc7e6d27b3_tn.jpg
2021년 8월 23일,권선동,BBQ-수원매산세류점,wa**님,2021년 8월 23일,메이플4개＋모둠볼6개/1,내가 아는 메이플버터갈릭이 이나었어요 ㅠ바삭하지가 않아서 실망  ㅜ거의 간장갈릭치킨..치즈볼도 초코 하나만 왔어요 ㅜㅜ,2,5,5,님 메이플버터갈릭이 원하시는 맛과 바삭함이  아니어서 너무너무 송구 합니다고객님의 리뷰를 보면서 이래저래 원인을 분석하고 있습니다다시한번 불만족한 제품을 제공하게 되어 너무 죄송하고 송구합니다늘 잘할려고 하는데 고객님 불편불만족 하실때면 너무 죄 스러운 마음에 자책하고 있습니다앞으로 원인을 분석하여 더 개선하도록 하겠습니다  치즈볼은 원하시는 것 있으시면 주문 시 말씀 주시면 그렇게하도록 하겠습니다 앞으론 잘할께요고객님즐겁고 행복한 날 되세요  감사합니다  꾸뻑,https://rev-static.yogiyo.co.kr/8216c7c6163195f766a85e13c93725e2_tn.jpg
2021년 8월 23일,권선동,BBQ-수원매산세류점,tm**님,2021년 8월 23일,자메이카 통다리구이/1,먹고서 리뷰써야지 하고 까먹고 이제써요ㅠㅠ 배달도 딱 맞춰서 오고!! 맛도 여전히 맛있네요!!  리뷰 쓰면서도 또 먹고 싶어요 ㅎㅎ,5,5,5,님 저희 매산세류점을 이용해주셔서 너무너무 감사합니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/a36c12d3d8388851e1a8da4cd4d54680_tn.jpg
2021년 8월 22일,권선동,BBQ-수원매산세류점,th**님,2021년 8월 22일,황금올리브＋콜라1.25/1,리뷰 이벤트 기간을 제대로 못 보고 요청사항에 적었는데 보내주셔서 감사하고 또 죄송스럽네요 ㅠㅠ단골이라 서비스 주신걸로 생각하고 맛있게 먹었습니다! 정말 감사드려요!매번 맛있게 먹고 있습니다! 다음에 또 주문할게요 ;),5,5,5,단골 님  최고의 찬사 리뷰네요 너무 너무 감동입니다고객님의 리뷰로 기분업입니다언제나 고객님이 치킨이 생각날때 앞으로도 저희 매산세류점이 책임지겠습니다최고로 맛있는 치킨으로요리뷰이벤 계속알죠다음주문시까지 잘준비하고 있다가 정성스럽게 조리해서맛있는 치킨 보내드릴께요 하트하트즐겁고 행복한 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/29afc3566f12b6b1b76707f1653fae9e_tn.jpg
2021년 8월 22일,권선동,BBQ-수원매산세류점,pp**님,2021년 8월 22일,"황금올리브닭다리/1,순살크래커/1",너무 맛있게 잘 먹었습니다!감자튀김도 감사하게ㅜ잘 먹었숮니당감사합니다.,5,5,5,님 비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및 콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰 넘 감사드려요   감사합니다,이미지는 없어요
2021년 8월 21일,권선동,BBQ-수원매산세류점,te**님,2021년 8월 21일,오리지날 양념치킨/1,배달은 조금 늦었지만 따듯하게 잘 왔습니다~많이파세요,5,5,3,님 배달은 조금 늦었지만 따듯하게 잘 왔습니다 많이파세요라고 말씀 주시니 너무 감사 드립니다요즘 타앱 행사로 인해 주문량이 많아 시간이 지체된 듯 합니다   앞으로는 최대한 빠르게 배송될수 있도록 최선을 다하겠습니다항상 건강하시고 행복하시길 기도 드리며 많이 팔라는 말씀 감사히 듣도록 하겠습니다비비큐매산세류점 점주 올림 꾸뻑,https://rev-static.yogiyo.co.kr/b072034455df2e8c6a0aad4f6b11c9ae_tn.jpg
2021년 8월 21일,권선동,BBQ-수원매산세류점,sh**님,2021년 8월 21일,핫황금올리브 크리스피/1,제가 먹은 치킨중에 가장 바삭한 치킨이였고 매번 늦은 새벽에 시키는거 같은데 배달되서 너무 좋아요감사합니다 그리고 리뷰이벤트는 끝난건가요?,5,5,5,단골 님  제가 먹은 치킨중에 가장 바삭한 치킨이였고 매번 늦은 새벽에 시키는거 같은데 배달되서 너무 좋아요 라고 말씀 주시니 너무 감사감사 드립니다그리고 리뷰이벤트는 다른앱 할인행사로 인해 다른앱만 리뷰이베느 중단했는데 요기요로 주문하신걸 제공 안해 드린것을 보니 저희가 실수한 겁니다 ㅠㅠ너무 죄송하다는 말씀 올리며 앞으로는 주의토록 하겠습니다  치킨 맛에 대해 과찬해 주시니 다시한번 감사말씀 올립니다감사합니다  꾸뻑,https://rev-static.yogiyo.co.kr/43278d0f314288561c64b41dd05dd343_tn.jpg
2021년 8월 20일,권선동,BBQ-수원매산세류점,gw**님,2021년 8월 20일,황금올리브（반반）/1,생일으로 먹은 치킨인데소떡소떡도 너무 맛있고황올치킨도 맛있었어요!!제가 먹어본 bbq중에서 최고였습니다 사장님번창하고 돈 많이 버세요!!!!!!!!,5,5,5,님 아이고 이렇게 과찬에 과찬을 해 주시니 송구하기 이를데 없습니다 앞으로도 더 잘하라는 말씀으로 알고 최선을 다해 최고의 치킨을 제공해 드리도록 하겠습니다특히나 제가 먹어본 중에서 최고였다라고 말씀 주시니 너무너무 감사감사 드리며 앞으로 더 잘해야겠다는 책임감이 듭니다님 항상 건강하시고 행복하시고 항상 웃음짓는 일들만 가득하시길 기도 드립니다감사합니다  꾸뻑  꾸뻑,이미지는 없어요
2021년 8월 19일,권선동,BBQ-수원매산세류점,tj**님,2021년 8월 19일,황금올리브닭다리/1(추가메뉴(게살크림고로케（2ea）)),치킨너무 맛있었어요 근데 게살고로케 6000원 환불이.아직 ㅠㅠㅠ,5,5,5, 님 치킨은 맛있었는데 환불이 늦어 너무 송구 합니다금일 오전에 바로 환불해 드렸는데 혹시 아직도 환불도지 않으셨으면 매장으로 바로 연락 부탁드립니다매장에 제품이 품절되는 것이 첫번째 문제이고 그럴경우 바로 환불해 드려야 하는데 그렇지 못애 다시한번 죄송하다는 말씀 올리며 다음부터는 직원 교육 더 잘시켜 그런이링 없도록 최선을 다하겠습니다다시 한번 송구하다는 말씀 올리며 항상 건강하시고 행복하시길 기도 드립니다감사합니다  비비큐매산세류점 점주 올림,이미지는 없어요
2021년 8월 18일,권선동,BBQ-수원매산세류점,br**님,2021년 8월 18일,"황금올리브（반반）/1(추가메뉴(케이준감자)),맥주 1,000CC/1",예상시간보다 일찍와서 좋았어요 ㅎㅎ그리구 오늘따라 더 바삭바삭!!,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/14e340e1b4ea567ac0f824d0b66795c7_tn.jpg
2021년 8월 18일,권선동,BBQ-수원매산세류점,qu**님,2021년 8월 18일,"황금올리브치킨/1,BBQ매직칠리소스（75g）/1",언제먹어도 맛잇어요 리뷰이벤트로 소스도 받아서 더좋아용,5,5,5,저희 매산세류점의 서비스는 에피타이져라고 생각하고 있습니다기분이 좋아야 치킨이 더 맛있잖아요ㅎㅎ기분이 나쁘면 랍스타도 냉동새우만도 못하게 느껴지는게 음식이니ㅎㅎ그래서 늘 더욱더 친절하게 저희가 할 수 있는 건 모든 다 하자라면 생각으로 고객님들을 응대하고 있습니다좋게 봐주셔서 넘 행복합니다앞으로도 맛있고 건강한 치킨 정성스레 조리하여 전송하겠습니다맛있는 치킨만 보내드릴께요행복한 날 되세요 또 뵙겠습니다매산세류점 점주 올림,이미지는 없어요
2021년 8월 18일,권선동,BBQ-수원매산세류점,mo**님,2021년 8월 18일,황금올리브치킨/1,항상 시켜먹는집인데 너무맛있네요~역시 bbq는 황올입니다!!,5,5,5,님 비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이 없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및 콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰와 멋진 사진 넘 감사드려요감사합니다,https://rev-static.yogiyo.co.kr/46854a6fa57e680ac4d92ebb669cf2d3_tn.jpg
2021년 8월 17일,권선동,BBQ-수원매산세류점,ys**님,2021년 8월 17일,"황금올리브치킨순살＋황금알치즈볼/1,BBQ소떡/2",깔끔하게 배달오는게 최근 배달왔던 것 중 가장 좋았어요!,5,5,5,님 너무 맛있고 깔끔한 리뷰 감사감사드려요맛있게 드셔주셔서 너무 행복합니다너무 잘찍어주신 사진은 또 어쩌구요ㅎㅎ앞으로도 치킨이 생각날때 또 찾아주세요 정성스럽게 조리해서맛있는 치킨 보내드릴께요좋은 고객님들 덕분에 늘 힘을 얻고 있습니다즐겁고 행복한 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/68d2ee529e701f333f70f7a3d5e46658_tn.jpg
2021년 8월 17일,권선동,BBQ-수원매산세류점,ly**님,2021년 8월 17일,"황올한 깐풍치킨/1(추가메뉴(케이준감자,BBQ 모듬볼 6개))",잘먹었습니다  ㅋㅋㅋㅋㅋㅋㅋ,4,4,4,님 저희 신제품 깐풍치킨을 이용해주셔서 너무 감사드립니다치밥과 술안주에 딱이죠ㅎㅎ다음에도 맛있게 만들어 보내드릴께요고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트라고 적어주시면 이벤트 선물 같이 보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요,이미지는 없어요
2021년 8월 17일,권선동,BBQ-수원매산세류점,ne**님,2021년 8월 17일,황금올리브치킨/1,역시 치킨은 황금올리브...,5,5,5,님 저희 치킨의 인기메뉴 황금올리브 이용해주시고 최고의 별점과 소중한 리뷰로 응원을 해주셔서 너무너무 감사드립니다저희 매산세류점은 최대한 고객님들께 바삭한 치킨을 전달해드리기 위해 열심히 노력하고 있습니다저희 매산세류점의 치킨을 드시고 조금이나 일상의 노고가 풀리셨으면 좋겠습니다앞으로도 초심을 잃지 않는 맛있는 치킨집이 되도록 최선의 노력을 다하겠습니다많은 이용 부탁드립니다항상 건강하시고 즐거운 날 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 16일,권선동,BBQ-수원매산세류점,ye**님,2021년 8월 16일,황금올리브（반반）/1,황금올리브 치킨 반반 맛있었어요! 세명이서 배불리 먹었습니닺,5,5,5,님 저희 매산세류점 대표메뉴 황올반반을 이용해주셔서 너무 너무 감사드립니다맛있는 리뷰와 최고의별점 넘 행복합니다앞으로도 좋은 재료로 정성스럽게 조리해서 맛있는 치킨 전송해드릴께요치킨이 생각날때 저희 매산세류점이 함께 하겠습니다늘 맛있게 치킨 드시는 고객님들의 모습을 상상하며 최선을 다해 노력하겠습니다언제나 행복한 일만 함께하시고요항상 건강유의하시고요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/29e349bbe064ceaf2ef4fc8c27df3b94_tn.jpg
2021년 8월 15일,권선동,BBQ-수원매산세류점,rs**님,2021년 8월 15일,황금올리브핫윙/1,치킨은 여기서만 시켜요,5,5,5,님 최고의 찬사 리뷰네요 너무 너무 감동입니다고객님의 리뷰로 기분업입니다언제나 고객님이 치킨이 생각날때 앞으로도 저희 매산세류점이 책임지겠습니다최고로 맛있는 치킨으로요리뷰이벤 계속알죠다음주문시까지 잘준비하고 있다가 정성스럽게 조리해서맛있는 치킨 보내드릴께요하트하트즐겁고 행복한 날 되세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 15일,권선동,BBQ-수원매산세류점,pp**님,2021년 8월 15일,황금올리브닭다리/1(추가메뉴(황금알치즈볼)),배송도 빠르고 너무 좋아요!! 감사합니다ㅎㅎ,5,5,5,님 비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이 없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및 콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰와 멋진 사진 넘 감사드려요감사합니다,https://rev-static.yogiyo.co.kr/1e4ddaaf54cb6e2b946067e591d022be_tn.jpg
2021년 8월 15일,권선동,BBQ-수원매산세류점,ty**님,2021년 8월 15일,핫황금올리브 크리스피/1,핫후라이드 치킨 맛있네요 짜지도 않고 매콤하니 짱맛 !! 믿고 먹는 비비큐,5,5,5,님 저희 엑스트라 버진 올리브유는 겉이 바삭하고 안은 부드럽고 고소함이 가장 큰 장점입니다특히 크리스피는 프리더스팅이라는 사전 공정이 추가되어 바삭함이 더 뛰어납니다앞으로도 바삭하고 매콤한 치킨을 생각나시면 또 찾아주세요정성스레 조리해서 맛있게 전송해드릴께요후라이드는 가 제일이라는 자부심으로 질좋은 재료와 질좋은 올리브유를 항상 유지 하도록 최선의 노력을 다하겠습니다또 뵙겠습니다매산세류점 점주 올림,이미지는 없어요
2021년 8월 15일,권선동,BBQ-수원매산세류점,sh**님,2021년 8월 15일,황금올리브치킨/1,겉은 바삭하면서 속은 수분이 촉촉하게 머금은 부드러운 살이 너무맛있어요,5,5,5,님 저희 치킨의 맛있는 황올을 주문해주시고 소중한 시간내주셔서 리뷰와 아름다운 사진 그리고 최고의 별점으로 응원해주셔서 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각날때 항상 곁에 있겠습니다정말 맛있는 치킨만 보내드릴께요ㅎㅎ항상 건강유의하시고요 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/36c67d5863caa973af476665a657d948_tn.jpg
2021년 8월 15일,권선동,BBQ-수원매산세류점,eh**님,2021년 8월 15일,황금올리브 반마리/1,"황금올리브 반마리도 시킬 수 있는 걸 알고 시켜봤어요! 사실 다이어트 이후로 혼자서 한마리 시켜먹기가 부담이 될 때가 있는데, 이 맛있는 것 반마리로 라이트하게 먹을 수 있게 되니 선택지가 다양해져 좋아요!다른 매장보다 튀김옷이 타의 추종을 불허합니다… 믿고 먹는 수원매산세류점 강추합니다",5,5,0,님  중에 매산세류점이 제일 맛있다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏 경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다 그리고 반마리는 혼자 계시는 고객 니즈에 맞춰 제품을 출시하게 되었습니다앞으로도 많은 이용 부탁드리며 항상 건강하시길 기도 드립니다감사합니다  꾸뻑,https://rev-static.yogiyo.co.kr/6b2574f9d266a039ed468f311488652d_tn.jpg
2021년 8월 15일,권선동,BBQ-수원매산세류점,kn**님,2021년 8월 15일,황금올리브（반반）/1,맛있게 잘 먹었습니다^^,5,5,5,님 소중한 시간내주셔서 맛있는 리뷰와생동감있는 멋진 사진 올려주셔서 너무 너무 감동입니다항상 치킨이 생각날때 고객님의 치킨은 저희가 책임지겠습니다정성스레 조리해서 맛있는 치킨 보내드릴께요항상 건강하시고 즐거운일만 가득날 되세요매산세류점 점주 올림,이미지는 없어요
2021년 8월 14일,권선동,BBQ-수원매산세류점,jy**님,2021년 8월 14일,"황올 엉치치킨 6조각＋모둠볼（6개）/1(추가메뉴(BBQ닭껍데기)),코카-콜라 500ml/1",치킨은 BBQ죠! ..겉은바삭 속은촉촉,5,5,5,님 저희 매산세류점을 이용해주시고 멋진리뷰와예술적인 사진까지 올려주셔서 넘 감사드립니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만 전송해드리기위해 최선의 노력을 다하겠습니다고객님들의 사랑으로 더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/005db482a8d9eaa7713a557f86db6b52_tn.jpg
